date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:00:38	81390/81390	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%2213dee-5dacbd84422ca%22	https://gamezone.io/fonts/gilroy/Gilroy-Medium.eot?	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/fonts/gilroy/Gilroy-Mediumd41d.eot	(from https://gamezone.io/css/style.min.css)
18:00:40	81104/81104	U-----	200	untouched ('')	application/x-font-ttf	etag:W/%226239a0f5-13cd0%22	https://gamezone.io/fonts/gilroy/Gilroy-Medium.ttf	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/fonts/gilroy/Gilroy-Medium.ttf	(from https://gamezone.io/css/style.min.css)
18:00:40	422720/422720	---M--	200	added ('OK')	font/woff	etag:W/%2267340-GM2AYL/hh3Vt1If5kyx0hKUKQ14%22	https://cdn.jsdelivr.net/npm/@mdi/font@5.4.55/fonts/materialdesignicons-webfont.woff?v=5.4.55	/Users/darboe/CS1/ACP/GameZone%203/cdn.jsdelivr.net/npm/@mdi/font@5.4.55/fonts/materialdesignicons-webfont3201.woff	(from https://cdn.jsdelivr.net/npm/@mdi/font@5.4.55/css/materialdesignicons.min.css)
18:00:40	80806/80806	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%2213ba6-5dacbd55ef527%22	https://gamezone.io/fonts/gilroy/Gilroy-Bold.eot	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/fonts/gilroy/Gilroy-Bold.eot	(from https://gamezone.io/css/style.min.css)
18:00:40	36924/36924	U-----	200	untouched ('')	font/woff	etag:%226239a0f5-903c%22	https://gamezone.io/fonts/gilroy/Gilroy-Medium.woff	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/fonts/gilroy/Gilroy-Medium.woff	(from https://gamezone.io/css/style.min.css)
18:00:43	921344/921344	---M-Z	200	added ('OK')	font/ttf	etag:W/%22e0f00-CaRsBtWIasDVm6gYYq0S3UndrpU%22	https://cdn.jsdelivr.net/npm/@mdi/font@5.4.55/fonts/materialdesignicons-webfont.ttf?v=5.4.55	/Users/darboe/CS1/ACP/GameZone%203/cdn.jsdelivr.net/npm/@mdi/font@5.4.55/fonts/materialdesignicons-webfont3201.ttf	(from https://cdn.jsdelivr.net/npm/@mdi/font@5.4.55/css/materialdesignicons.min.css)
18:00:57	26068/26068	U-----	200	untouched ('')	font/woff2	etag:%226239a0c5-65d4%22	https://gamezone.io/fonts/gilroy/Gilroy-Bold.woff2	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/fonts/gilroy/Gilroy-Bold.woff2	(from https://gamezone.io/css/style.min.css)
18:00:57	36800/36800	U-----	200	untouched ('')	font/woff	etag:%226239a0c5-8fc0%22	https://gamezone.io/fonts/gilroy/Gilroy-Bold.woff	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/fonts/gilroy/Gilroy-Bold.woff	(from https://gamezone.io/css/style.min.css)
18:00:58	80806/80806	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%2213ba6-5dacbd55ef527%22	https://gamezone.io/fonts/gilroy/Gilroy-Bold.eot?	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/fonts/gilroy/Gilroy-Boldd41d.eot	(from https://gamezone.io/css/style.min.css)
18:00:59	80528/80528	U-----	200	untouched ('')	application/x-font-ttf	etag:W/%226239a0c4-13a90%22	https://gamezone.io/fonts/gilroy/Gilroy-Bold.ttf	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/fonts/gilroy/Gilroy-Bold.ttf	(from https://gamezone.io/css/style.min.css)
18:01:07	129734/129734	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221cf54ebae9c73a31db6c4bb538bbb0ca%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-brands-400.eot	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-brands-400.eot	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:01:11	129734/129734	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221cf54ebae9c73a31db6c4bb538bbb0ca%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-brands-400.eot?	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-brands-400d41d.eot	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:01:11	19892/19892	U-----	200	untouched ('')	font/woff2	etag:%226239a0b7-4db4%22	https://gamezone.io/fonts/grand/NTF-Grand-BoldItalic.woff2	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/fonts/grand/NTF-Grand-BoldItalic.woff2	(from https://gamezone.io/css/style.min.css)
18:01:11	67360/67360	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%2210720-5dacbd435cb23%22	https://gamezone.io/fonts/grand/NTF-Grand-BoldItalic.eot?	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/fonts/grand/NTF-Grand-BoldItalicd41d.eot	(from https://gamezone.io/css/style.min.css)
18:01:12	74668/74668	---M--	200	added ('OK')	font/woff2	etag:%222de2a530b2c689d8dc9548acfcf670a1%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-brands-400.woff2	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-brands-400.woff2	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:01:12	67360/67360	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:W/%2210720-5dacbd435cb23%22	https://gamezone.io/fonts/grand/NTF-Grand-BoldItalic.eot	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/fonts/grand/NTF-Grand-BoldItalic.eot	(from https://gamezone.io/css/style.min.css)
18:01:13	67160/67160	U-----	200	untouched ('')	application/x-font-ttf	etag:W/%226239a0b1-10658%22	https://gamezone.io/fonts/grand/NTF-Grand-BoldItalic.ttf	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/fonts/grand/NTF-Grand-BoldItalic.ttf	(from https://gamezone.io/css/style.min.css)
18:01:13	29920/29920	U-----	200	untouched ('')	font/woff	etag:%226239a0b7-74e0%22	https://gamezone.io/fonts/grand/NTF-Grand-BoldItalic.woff	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/fonts/grand/NTF-Grand-BoldItalic.woff	(from https://gamezone.io/css/style.min.css)
18:01:13	87644/87644	---M--	200	added ('OK')	font/woff	etag:%220ad351430ab081bc0670b15e95f23278%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-brands-400.woff	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-brands-400.woff	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:01:15	723837/723837	U-----	200	untouched ('')	image/jpeg	etag:%226239a1b8-b0b7d%22	https://gamezone.io/img/main/main-bg.jpeg	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/img/main/main-bg.jpg	(from https://gamezone.io/css/style.min.css)
18:01:15	6280/6280	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%226239a1f5-1888%22	https://gamezone.io/img/icons/bordered-bg.svg	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/img/icons/bordered-bg.svg	(from https://gamezone.io/css/style.min.css)
18:01:16	6585/6585	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%226239a1ee-19b9%22	https://gamezone.io/img/icons/bordered-bg-left.svg	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/img/icons/bordered-bg-left.svg	(from https://gamezone.io/css/style.min.css)
18:01:24	129428/129428	---MCZ	200	added ('OK')	font/ttf	etag:W/%22d0a2c4e13d88f0ddb74a773a6fa4ebe2%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-brands-400.ttf	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-brands-400.ttf	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:01:24	51213/51213	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%226239a1ef-c80d%22	https://gamezone.io/img/icons/bordered-bg-bottom.svg	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/img/icons/bordered-bg-bottom.svg	(from https://gamezone.io/css/style.min.css)
18:01:25	23221/23221	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%226239a20d-5ab5%22	https://gamezone.io/img/icons/level-bg-short.svg	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/img/icons/level-bg-short.svg	(from https://gamezone.io/css/style.min.css)
18:01:25	66783/66783	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%226239a1db-104df%22	https://gamezone.io/img/main/table/table-bg.svg	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/img/main/table/table-bg.svg	(from https://gamezone.io/css/style.min.css)
18:01:26	691747/691747	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225045b04e3dcc80e796bc3ea83c07c662%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-brands-400.svg	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-brands-400.svg	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:01:28	415/415	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%226239a1d7-19f%22	https://gamezone.io/img/main/table/line.svg	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/img/main/table/line.svg	(from https://gamezone.io/css/style.min.css)
18:01:29	493218/493218	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22bac1087d79b1d4cd57f83b925cb61170%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900.eot	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900.eot	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:01:30	30710/30710	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%226239a212-77f6%22	https://gamezone.io/img/icons/level-bg.svg	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/img/icons/level-bg.svg	(from https://gamezone.io/css/style.min.css)
18:01:30	8874/8874	U-----	200	untouched ('OK')	image/svg+xml	etag:W/%226239a1c5-22aa%22	https://gamezone.io/img/main/uniswap-btn-text-2.svg	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/img/main/uniswap-btn-text-2.svg	(from https://gamezone.io/)
18:01:31	493218/493218	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22bac1087d79b1d4cd57f83b925cb61170%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900.eot?	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900d41d.eot	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:01:31	771558/771558	U-----	200	untouched ('')	image/png	etag:%226239a16b-bc5e6%22	https://gamezone.io/img/main/access-img-2.png	/Users/darboe/CS1/ACP/GameZone%203/gamezone.io/img/main/access-img-2.png	(from https://gamezone.io/)
18:01:32	163296/163296	---M--	200	added ('OK')	font/woff2	etag:%22f04ba38c6ebe3aedb35c7441e727421b%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900.woff2	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900.woff2	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:01:34	231148/231148	---M--	200	added ('OK')	font/woff	etag:%22f975190d725fa8f1d42c6e547d815904%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900.woff	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900.woff	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:01:40	492920/492920	---MCZ	200	added ('OK')	font/ttf	etag:W/%2224b9c8a2e02240575aebd0d04d2b4e6e%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900.ttf	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900.ttf	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:01:43	193/193	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sun,%2010%20Apr%202022%2018:01:32%20GMT	https://cdn.jsdelivr.net/npm/@mdi/font@5.4.55/fonts/materialdesignicons-webfont.eot?v=5.4.55	/Users/darboe/CS1/ACP/GameZone%203/cdn.jsdelivr.net/npm/@mdi/font@5.4.55/fonts/materialdesignicons-webfont3201.eot	(from https://cdn.jsdelivr.net/npm/@mdi/font@5.4.55/css/materialdesignicons.min.css)
18:01:44	193/193	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sun,%2010%20Apr%202022%2018:01:33%20GMT	https://cdn.jsdelivr.net/npm/@mdi/font@5.4.55/fonts/materialdesignicons-webfont.eot?	/Users/darboe/CS1/ACP/GameZone%203/cdn.jsdelivr.net/npm/@mdi/font@5.4.55/fonts/materialdesignicons-webfontd41d.eot	(from https://cdn.jsdelivr.net/npm/@mdi/font@5.4.55/css/materialdesignicons.min.css)
18:02:03	2216050/2216050	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d8c7496921069735e594d586abe94ef0%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900.svg	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900.svg	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:06	104/104	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2010%20Apr%202022%2018:01:32%20GMT	https://cdn.jsdelivr.net/	/Users/darboe/CS1/ACP/GameZone%203/cdn.jsdelivr.net/index.html	(from https://cdn.jsdelivr.net/npm/bootstrap@5.0.0-beta2/dist/css/bootstrap.min.css)
18:02:06	193/193	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sun,%2010%20Apr%202022%2018:01:42%20GMT	https://cdn.jsdelivr.net/npm/@mdi/font@5.4.55/fonts/materialdesignicons-webfont.woff2?v=5.4.55	/Users/darboe/CS1/ACP/GameZone%203/cdn.jsdelivr.net/npm/@mdi/font@5.4.55/fonts/materialdesignicons-webfont3201.woff2	(from https://cdn.jsdelivr.net/npm/@mdi/font@5.4.55/css/materialdesignicons.min.css)
18:02:07	193/193	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sun,%2010%20Apr%202022%2018:01:44%20GMT	https://cdn.jsdelivr.net/npm/@mdi/font@5.4.55/fonts/materialdesignicons-webfont.woff?v=5.4.55	/Users/darboe/CS1/ACP/GameZone%203/cdn.jsdelivr.net/npm/@mdi/font@5.4.55/fonts/materialdesignicons-webfont3201.woff	(from https://cdn.jsdelivr.net/npm/@mdi/font@5.4.55/css/materialdesignicons.min.css)
18:02:08	129734/129734	URF---	200	untouched ('OK%20(cached)')	application/eot		https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-brands-400.eot	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-brands-400.eot	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:09	129734/129734	URF---	200	untouched ('OK%20(cached)')	application/eot		https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-brands-400.eot?	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-brands-400d41d.eot	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:10	429282/429282	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22c8711df93f06c16a4152a3d80256d619%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-light-300.eot	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-light-300.eot	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:10	193/193	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sun,%2010%20Apr%202022%2018:02:06%20GMT	https://cdn.jsdelivr.net/npm/@mdi/font@5.4.55/fonts/materialdesignicons-webfont.ttf?v=5.4.55	/Users/darboe/CS1/ACP/GameZone%203/cdn.jsdelivr.net/npm/@mdi/font@5.4.55/fonts/materialdesignicons-webfont3201.ttf	(from https://cdn.jsdelivr.net/npm/@mdi/font@5.4.55/css/materialdesignicons.min.css)
18:02:10	74668/74668	URF---	200	untouched ('OK%20(cached)')	application/woff2		https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-brands-400.woff2	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-brands-400.woff2	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:10	129428/129428	URF---	200	untouched ('OK%20(cached)')	application/ttf		https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-brands-400.ttf	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-brands-400.ttf	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:12	493218/493218	URF---	200	untouched ('OK%20(cached)')	application/eot		https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900.eot	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900.eot	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:12	493218/493218	URF---	200	untouched ('OK%20(cached)')	application/eot		https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900.eot?	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900d41d.eot	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:12	163296/163296	URF---	200	untouched ('OK%20(cached)')	application/woff2		https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900.woff2	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900.woff2	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:13	429282/429282	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22c8711df93f06c16a4152a3d80256d619%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-light-300.eot?	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-light-300d41d.eot	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:14	231148/231148	URF---	200	untouched ('OK%20(cached)')	application/woff		https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900.woff	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900.woff	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:15	492920/492920	URF---	200	untouched ('OK%20(cached)')	application/ttf		https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900.ttf	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-duotone-900.ttf	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:15	429282/429282	URF---	200	untouched ('OK%20(cached)')	application/eot		https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-light-300.eot	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-light-300.eot	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:15	164936/164936	---M--	200	added ('OK')	font/woff2	etag:%22a8f2809e740a8962adab81b7171f4160%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-light-300.woff2	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-light-300.woff2	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:16	429282/429282	URF---	200	untouched ('OK%20(cached)')	application/eot		https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-light-300.eot?	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-light-300d41d.eot	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:18	218232/218232	---M--	200	added ('OK')	font/woff	etag:%225457bbbea6102c933fbf2e1f0414d69c%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-light-300.woff	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-light-300.woff	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:19	429000/429000	---MCZ	200	added ('OK')	font/ttf	etag:W/%221fc2d796fe51f30d01dd425b9b34e294%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-light-300.ttf	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-light-300.ttf	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:21	397226/397226	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228ae03e0967e863b027b5a3387b7325c1%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-regular-400.eot	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-regular-400.eot	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:23	2066646/2066646	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22672223d3b323637f334c3f135097c69f%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-light-300.svg	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-light-300.svg	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:25	152164/152164	---M--	200	added ('OK')	font/woff2	etag:%22d4e531cbdfed1cd2094595d8779f28a4%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-regular-400.woff2	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-regular-400.woff2	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:25	397226/397226	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228ae03e0967e863b027b5a3387b7325c1%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-regular-400.eot?	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-regular-400d41d.eot	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:34	201232/201232	---M--	200	added ('OK')	font/woff	etag:%22fecc2933c3f704374586a797c6a846cd%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-regular-400.woff	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-regular-400.woff	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:34	396932/396932	---MCZ	200	added ('OK')	font/ttf	etag:W/%227a3224e7c3857c6aaa6cf0619223d066%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-regular-400.ttf	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-regular-400.ttf	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:34	338998/338998	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22c91d6073a33ebc447303405e66e9b985%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-solid-900.eot	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-solid-900.eot	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:35	1856861/1856861	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b46f6104daa949328b9e20f75dbccf54%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-regular-400.svg	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-regular-400.svg	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:37	338998/338998	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22c91d6073a33ebc447303405e66e9b985%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-solid-900.eot?	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-solid-900d41d.eot	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:37	338998/338998	URF---	200	untouched ('OK%20(cached)')	application/eot		https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-solid-900.eot	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-solid-900.eot	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:38	123004/123004	---M--	200	added ('OK')	font/woff2	etag:%2288fd444847dc842d15e229df26571b03%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-solid-900.woff2	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-solid-900.woff2	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:39	123004/123004	URF---	200	untouched ('OK%20(cached)')	application/woff2		https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-solid-900.woff2	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-solid-900.woff2	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:39	338998/338998	URF---	200	untouched ('OK%20(cached)')	application/eot		https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-solid-900.eot?	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-solid-900d41d.eot	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:39	164092/164092	---M--	200	added ('OK')	font/woff	etag:%2206972b05348b8759d0aa647774d6b535%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-solid-900.woff	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-solid-900.woff	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:41	338716/338716	---MCZ	200	added ('OK')	font/ttf	etag:W/%22cb35c527f8a6888cd79bec4ac4b09535%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-solid-900.ttf	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-solid-900.ttf	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:44	1514718/1514718	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22295e5350d8bd8ef2523bfefe2597a957%22	https://pro.fontawesome.com/releases/v5.10.0/webfonts/fa-solid-900.svg	/Users/darboe/CS1/ACP/GameZone%203/pro.fontawesome.com/releases/v5.10.0/webfonts/fa-solid-900.svg	(from https://pro.fontawesome.com/releases/v5.10.0/css/all.css)
18:02:46	81002/81002	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2261a2e2cc-13c6a%22	https://app.gamezone.io/fonts/gilroy/Gilroy-Regular.eot	/Users/darboe/CS1/ACP/GameZone%203/app.gamezone.io/fonts/gilroy/Gilroy-Regular.eot	(from https://app.gamezone.io/css/style.css?v=1.0.6)
